"year","party","contest","ccd","sbd","candidate_issue","totalvotes","election"
"2016","OTH","Presidental","8",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",12,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",12,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",21,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",35,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",21,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",37,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",32,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",20,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",25,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",12,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",20,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",38,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",25,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",25,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",42,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",29,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",31,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",12,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",17,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",17,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",30,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",22,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",17,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",42,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",18,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",20,"2016 Presidental Election"
"2016","OTH","Presidental","12",6,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",13,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",20,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",21,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",22,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",25,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","13",7,"OTH",50,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",20,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",34,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",17,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",22,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",52,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","14",7,"OTH",12,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",1,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",0,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",0,"2016 Presidental Election"
